ts_utc,gpu_index,gpu_name,gpu_uuid,temp_c,power_w,power_limit_w,util_gpu_pct,util_mem_pct,sm_clock_mhz,mem_clock_mhz,mem_used_mb,mem_total_mb,pstate,ts,iters_per_sec,perf_per_watt
2026-02-23T18:25:30+00:00,0,,,64,690.659,700.0,100,23,1455,3201,1741.5625,143771.0,0,2026-02-23 18:25:30+00:00,605.4024,0.8765576065757485
2026-02-23T18:25:31+00:00,0,,,64,691.194,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:31+00:00,605.7073,0.8763202516225547
2026-02-23T18:25:32+00:00,0,,,64,691.658,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:32+00:00,605.3556,0.8752238823233447
2026-02-23T18:25:33+00:00,0,,,64,692.0,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:25:33+00:00,604.7076,0.8738549132947976
2026-02-23T18:25:34+00:00,0,,,64,693.424,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:25:34+00:00,604.7944,0.8721855603498004
2026-02-23T18:25:35+00:00,0,,,64,692.118,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:35+00:00,604.8954,0.8739772697719175
2026-02-23T18:25:36+00:00,0,,,64,691.828,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:36+00:00,605.8205,0.875680805055592
2026-02-23T18:25:37+00:00,0,,,64,692.752,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:25:37+00:00,604.5641,0.8726991766173178
2026-02-23T18:25:38+00:00,0,,,64,692.121,700.0,100,23,1455,3201,1741.5625,143771.0,0,2026-02-23 18:25:38+00:00,604.767,0.8737879648211803
2026-02-23T18:25:39+00:00,0,,,64,692.302,700.0,100,23,1455,3201,1741.5625,143771.0,0,2026-02-23 18:25:39+00:00,605.5445,0.8746825807234414
2026-02-23T18:25:40+00:00,0,,,64,693.566,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:25:40+00:00,604.6213,0.8717574102536745
2026-02-23T18:25:41+00:00,0,,,64,690.994,700.0,100,24,1425,3201,1741.5625,143771.0,0,2026-02-23 18:25:41+00:00,604.7524,0.875191969828971
2026-02-23T18:25:42+00:00,0,,,64,690.825,700.0,100,23,1440,3201,1741.5625,143771.0,0,2026-02-23 18:25:42+00:00,604.5062,0.8750496869684797
