ts_utc,power_w,temp_c,sm_clock_mhz,power_limit_w,ts,iters_per_sec,perf_per_watt
2026-02-24T14:52:17Z,81.071,39.0,345.0,,2026-02-24 14:52:17+00:00,,
2026-02-24T14:52:18Z,81.071,39.0,345.0,,2026-02-24 14:52:18+00:00,,
2026-02-24T14:52:19Z,81.071,39.0,345.0,,2026-02-24 14:52:19+00:00,,
2026-02-24T14:52:20Z,81.071,39.0,345.0,,2026-02-24 14:52:20+00:00,,
2026-02-24T14:52:21Z,81.071,39.0,345.0,,2026-02-24 14:52:21+00:00,,
2026-02-24T14:52:22Z,81.071,39.0,345.0,,2026-02-24 14:52:22+00:00,,
2026-02-24T14:52:23Z,81.071,39.0,345.0,,2026-02-24 14:52:23+00:00,,
2026-02-24T14:52:24Z,81.071,39.0,345.0,,2026-02-24 14:52:24+00:00,,
2026-02-24T14:52:25Z,81.071,39.0,345.0,,2026-02-24 14:52:25+00:00,,
2026-02-24T14:52:26Z,81.071,39.0,345.0,,2026-02-24 14:52:26+00:00,,
2026-02-24T14:52:27Z,81.071,39.0,345.0,,2026-02-24 14:52:27+00:00,,
2026-02-24T14:52:28Z,81.071,39.0,345.0,,2026-02-24 14:52:28+00:00,,
2026-02-24T14:52:29Z,81.071,39.0,345.0,,2026-02-24 14:52:29+00:00,,
2026-02-24T14:52:30Z,81.071,39.0,345.0,,2026-02-24 14:52:30+00:00,,
2026-02-24T14:52:31Z,81.071,39.0,345.0,,2026-02-24 14:52:31+00:00,,
2026-02-24T14:52:32Z,81.071,39.0,345.0,,2026-02-24 14:52:32+00:00,,
2026-02-24T14:52:33Z,81.071,39.0,345.0,,2026-02-24 14:52:33+00:00,,
2026-02-24T14:52:34Z,81.071,39.0,345.0,,2026-02-24 14:52:34+00:00,,
2026-02-24T14:52:35Z,81.071,39.0,345.0,,2026-02-24 14:52:35+00:00,,
2026-02-24T14:52:36Z,81.071,39.0,345.0,,2026-02-24 14:52:36+00:00,,
2026-02-24T14:52:37Z,81.071,39.0,345.0,,2026-02-24 14:52:37+00:00,,
2026-02-24T14:52:38Z,81.071,39.0,345.0,,2026-02-24 14:52:38+00:00,,
2026-02-24T14:52:39Z,81.071,39.0,345.0,,2026-02-24 14:52:39+00:00,,
2026-02-24T14:52:40Z,81.071,39.0,345.0,,2026-02-24 14:52:40+00:00,,
2026-02-24T14:52:41Z,81.071,39.0,345.0,,2026-02-24 14:52:41+00:00,,
2026-02-24T14:52:42Z,81.071,39.0,345.0,,2026-02-24 14:52:42+00:00,,
2026-02-24T14:52:43Z,81.071,39.0,345.0,,2026-02-24 14:52:43+00:00,,
2026-02-24T14:52:44Z,81.071,39.0,345.0,,2026-02-24 14:52:44+00:00,,
2026-02-24T14:52:45Z,81.012,39.0,345.0,,2026-02-24 14:52:45+00:00,,
2026-02-24T14:52:46Z,81.012,39.0,345.0,,2026-02-24 14:52:46+00:00,,
2026-02-24T14:52:47Z,81.012,39.0,345.0,,2026-02-24 14:52:47+00:00,,
2026-02-24T14:52:48Z,81.012,39.0,345.0,,2026-02-24 14:52:48+00:00,,
2026-02-24T14:52:49Z,81.012,39.0,345.0,,2026-02-24 14:52:49+00:00,,
2026-02-24T14:52:50Z,81.012,39.0,345.0,,2026-02-24 14:52:50+00:00,,
2026-02-24T14:52:51Z,81.012,39.0,345.0,,2026-02-24 14:52:51+00:00,,
2026-02-24T14:52:52Z,81.012,39.0,345.0,,2026-02-24 14:52:52+00:00,,
2026-02-24T14:52:53Z,81.012,39.0,345.0,,2026-02-24 14:52:53+00:00,,
2026-02-24T14:52:54Z,81.012,39.0,345.0,,2026-02-24 14:52:54+00:00,,
2026-02-24T14:52:55Z,81.012,39.0,345.0,,2026-02-24 14:52:55+00:00,,
2026-02-24T14:52:56Z,81.012,39.0,345.0,,2026-02-24 14:52:56+00:00,,
2026-02-24T14:52:57Z,81.012,39.0,345.0,,2026-02-24 14:52:57+00:00,,
2026-02-24T14:52:58Z,81.012,39.0,345.0,,2026-02-24 14:52:58+00:00,,
2026-02-24T14:52:59Z,81.012,39.0,345.0,,2026-02-24 14:52:59+00:00,,
2026-02-24T14:53:00Z,81.012,39.0,345.0,,2026-02-24 14:53:00+00:00,,
2026-02-24T14:53:01Z,81.012,39.0,345.0,,2026-02-24 14:53:01+00:00,,
2026-02-24T14:53:02Z,81.012,39.0,345.0,,2026-02-24 14:53:02+00:00,,
